mission_name,difficulty,hyperparams,seed,success,total_reward,steps_taken,hearts_assembled,hearts_deposited,final_energy,final_carbon,final_oxygen,final_germanium,final_silicon,efficiency,error
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,default,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertHard'>,easy,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertHard(name...con=100, energy_regen=1), input_type=ClipCarbonDesertHard]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
